ID,N_VICTIMAS,FECHA,AÑO,MES,DIA,HORA,HORA_ENTERA,TIPO_DE_CALLE,CALLE,COMUNA,COORDINADA,LONGITUD,LATITUD,PARTICIPANTES,VICTIMA,ACUSADO,ROL,SEXO,EDAD
2019-0021,1,2019/03/15,2019,3,15,22:50:00,22,AVENIDA,BOYACA AV.,7,Point (100537.72694403 100405.74808196),-58.45743597,-34.62561234,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,23
2019-0022,1,2019/03/15,2019,3,15,0:00:00,0,AVENIDA,ENTRE RIOS AV.,1,Point (106608.39392805 100635.27735528),-58.39123782,-34.62352245,AUTO-SD,AUTO,SD,PASAJERO_ACOMPAÑANTE,M,SD
2019-0023,1,2019/03/16,2019,3,16,8:28:00,8,GRAL PAZ,"PAZ, GRAL. AV.",9,Point (93955.07404645 99209.29091025),-58.52922765,-34.63637963,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,M,34
2019-0024,1,2019/03/19,2019,3,19,7:12:00,7,AVENIDA,ANTARTIDA ARGENTINA AV.,1,Point (108368.93688513 104860.74716674),-58.37208118,-34.58541957,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,32
2019-0025,1,2019/03/22,2019,3,22,13:10:00,13,CALLE,"MITRE, BARTOLOME",5,Point (104468.07400702 102205.91009215),-58.41458534,-34.60937557,PEATON-AUTO,PEATON,AUTO,PEATON,M,27
2019-0026,1,2019/03/28,2019,3,28,7:32:00,7,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,Point (98491.08733048 93092.87943671),-58.47976785,-34.69153196,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,SD
2019-0027,1,2019/03/28,2019,3,28,11:11:00,11,AVENIDA,SANTA FE AV.,2,Point (105815.73438780 103786.90549585),-58.39990285,-34.59511714,MULTIPLE,BICICLETA,MULTIPLE,CICLISTA,M,37
2019-0028,1,2019/04/06,2019,4,6,9:15:00,9,AVENIDA,"JUSTO, JUAN B. AV.",11,Point (100255.56175905 102594.14179920),-58.46051346,-34.60588536,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,SD
2019-0029,1,2019/04/07,2019,4,7,10:15:00,10,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,Point (98491.08733048 93092.87943671),-58.47976785,-34.69153196,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,27
2019-0030,1,2019/04/09,2019,4,9,16:00:00,16,CALLE,"ALVAREZ, DONATO, TTE. GRAL.",7,Point (100800.05107565 100531.46552448),-58.45457546,-34.62447891,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,25
2019-0031,1,2019/04/12,2019,4,12,19:55:00,19,AVENIDA,CORDOBA AV.,1,Point (108602.89777103 103429.39485413),-58.36951669,-34.59832047,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,M,20
2019-0032,1,2019/04/16,2019,4,16,11:00:00,11,AVENIDA,CAMARONES,11,Point (99921.70768730 102754.71427746),-58.46415322,-34.60443790,PEATON-AUTO,PEATON,AUTO,PEATON,F,83
2019-0033,1,2019/04/18,2019,4,18,1:00:00,1,AUTOPISTA,AUTOPISTA 25 DE MAYO,1,Point (108916.48040002 100856.88142642),-58.36607137,-34.62150748,MOTO-SD,MOTO,SD,CONDUCTOR,M,25
2019-0034,1,2019/04/21,2019,4,21,9:08:00,9,AVENIDA,"MORENO, PERITO AV.",7,Point (100726.63402530 97597.06610219),-58.45537373,-34.65093074,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,SD
2019-0035,1,2019/04/23,2019,4,23,14:10:00,14,CALLE,SUIPACHA,1,Point (107693.66022765 103185.01912141),-58.37942637,-34.60053054,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,F,75
2019-0036,1,2019/04/26,2019,4,26,22:46:00,22,CALLE,RIGLOS,6,Point (102429.80070706 100864.42075191),-58.43680440,-34.62147504,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,34
2019-0037,1,2019/05/01,2019,5,1,23:10:00,23,AVENIDA,LA RIOJA,3,Point (105091.36704114 101058.15092586),-58.40778291,-34.61971907,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,17
2019-0038,1,2019/05/04,2019,5,4,14:10:00,14,AVENIDA,"UDAONDO, GUILLERMO AV.",13,Point (101025.65409402 109205.71453455),-58.45212523,-34.54628513,PEATON-MOTO,PEATON,MOTO,PEATON,F,42
2019-0039,1,2019/05/09,2019,5,9,3:05:00,3,AVENIDA,SAN PEDRITO AV.,7,Point (99615.63172945 99306.93173343),-58.46749188,-34.63551751,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,28
2019-0040,1,2019/05/09,2019,5,9,12:45:00,12,CALLE,PUAN,7,Point (101894.68493124 99164.78448252),-58.44263580,-34.63679732,MOTO-SD,MOTO,SD,CONDUCTOR,M,44
2019-0041,1,2019/05/11,2019,5,11,20:30:00,20,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",9,Point (95590.61347415 96760.29404728),-58.51140289,-34.65846419,MULTIPLE,AUTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,F,78
2019-0042,1,2019/05/14,2019,5,14,15:00:00,15,CALLE,LIMA,1,Point (107444.95821447 100509.15466740),-58.38211431,-34.62465368,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,39
2019-0043,1,2019/05/21,2019,5,21,9:00:00,9,AVENIDA,CORDOBA AV.,1,Point (108602.89777103 103429.39485413),-58.36951669,-34.59832047,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,F,SD
2019-0044,1,2019/05/27,2019,5,27,12:45:00,12,AVENIDA,BOEDO AV.,5,Point (104305.46011381 100986.83752228),-58.41635217,-34.62036547,PEATON-MOTO,PEATON,MOTO,PEATON,F,77
2019-0045,1,2019/06/03,2019,6,3,7:27:00,7,AVENIDA,DEL LIBERTADOR AV.,14,Point (104600.49945984 105930.85721602),-58.41316147,-34.57579669,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,33
2019-0046,1,2019/06/04,2019,6,4,9:00:00,9,GRAL PAZ,"PAZ, GRAL. AV.",13,Point (98817.74986778 110096.31367495),-58.47617802,-34.53825652,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,F,26
2019-0047,1,2019/06/06,2019,6,6,10:00:00,10,AVENIDA,CASEROS AV.,4,Point (107049.58656184 99550.26208324),-58.38641783,-34.63330028,PEATON-CARGAS,PEATON,CARGAS,PEATON,M,76
2019-0048,1,2019/06/07,2019,6,7,7:00:00,7,AVENIDA,AVELLANEDA AV.,6,Point (100924.23883176 100986.01051740),-58.45322169,-34.62038137,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,32
2019-0049,1,2019/06/08,2019,6,8,9:20:00,9,CALLE,CIUDAD DE LA PAZ,13,Point (100441.31384072 107499.63270409),-58.45849057,-34.56166498,PEATON-CARGAS,PEATON,CARGAS,PEATON,F,72
2019-0050,1,2019/06/08,2019,6,8,23:35:00,23,AVENIDA,"SALGUERO, JERONIMO",14,Point (104128.51577643 103898.77571857),-58.41829559,-34.59411677,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,21
2019-0051,1,2019/06/11,2019,6,11,10:00:00,10,CALLE,"FILIBERTO, JUAN DE DIOS",4,Point (109126.17010339 98991.49558123),-58.36376488,-34.63832093,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,41
2019-0053,1,2019/06/14,2019,6,14,17:20:00,17,AVENIDA,ASTURIAS AV.,8,Point (99896.72991309 96585.69018400),-58.46442668,-34.66004784,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,M,49
2019-0054,1,2019/06/20,2019,6,20,3:00:00,3,CALLE,GANDARA,15,Point (98264.06251394 104989.86881414),-58.48222035,-34.58428769,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,21
2019-0055,1,2019/06/20,2019,6,20,19:45:00,19,AVENIDA,"GUEVARA, TRINIDAD",1,Point (108724.12468316 102928.79394095),-58.36819005,-34.60283208,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,47
2019-0056,1,2019/06/29,2019,6,29,17:16:00,17,AVENIDA,BOYACA AV.,7,Point (100414.85185956 100661.22751226),-58.45877601,-34.62330939,PEATON-AUTO,PEATON,AUTO,PEATON,F,75
2019-0057,1,2019/07/05,2019,7,5,19:00:00,19,CALLE,ARTILLEROS,13,Point (101957.99726887 107949.81115534),-58.44196498,-34.55760517,PEATON-AUTO,PEATON,AUTO,PEATON,F,63
2019-0058,1,2019/07/10,2019,7,10,9:20:00,9,AUTOPISTA,AUTOPISTA PERITO MORENO,10,Point (96064.06591151 99221.69236283),-58.50622631,-34.63627822,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,39
2019-0059,1,2019/07/13,2019,7,13,22:35:00,22,CALLE,15 DE NOVIEMBRE DE 1889,1,Point (107261.50953067 99806.16899068),-58.38410880,-34.63099197,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,30
2019-0060,1,2019/07/17,2019,7,17,11:20:00,11,AVENIDA,"ACOSTA, MARIANO AV.",10,Point (98376.49615363 99359.41534876),-58.48100602,-34.63504312,PEATON-AUTO,PEATON,AUTO,PEATON,F,78
2019-0061,1,2019/07/17,2019,7,17,18:40:00,18,CALLE,11 DE SEPTIEMBRE DE 1888,13,Point (101036.85652575 107926.87651681),-58.45200171,-34.55781320,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,58
2019-0062,1,2019/08/01,2019,8,1,23:00:00,23,AVENIDA,"PINO, VIRREY DEL",13,Point (101714.11981913 107461.10208167),-58.44462132,-34.56201105,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,60
2019-0063,1,2019/08/04,2019,8,4,1:30:00,1,AVENIDA,FOREST AV.,15,Point (101017.68913992 104676.11449993),-58.45220688,-34.58711712,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,M,SD
2019-0064,1,2019/08/06,2019,8,6,3:15:00,3,AVENIDA,BOYACA AV.,7,Point (100337.26455822 100756.41076314),-58.45962210,-34.62245140,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,20
2019-0065,1,2019/08/08,2019,8,8,16:45:00,16,CALLE,BARCO CENTENERA DEL,4,Point (103996.06089673 97239.27066069),-58.41970850,-34.65414867,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,55
2019-0066,1,2019/08/11,2019,8,11,21:15:00,21,AVENIDA,RIESTRA AV.,7,Point (101964.06573044 97768.88820027),-58.44187596,-34.64938031,PEATON-AUTO,PEATON,AUTO,PEATON,M,40
2019-0067,1,2019/08/14,2019,8,14,15:00:00,15,CALLE,"CASTRO, EMILIO",10,Point (97458.87181153 98502.45008355),-58.49101637,-34.64276621,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,35
2019-0068,1,2019/08/14,2019,8,14,17:40:00,17,AVENIDA,27 DE FEBRERO AV.,8,Point (103516.29283702 96305.80102228),-58.42493829,-34.66256502,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,M,53
2019-0069,1,2019/08/17,2019,8,17,5:25:00,5,AVENIDA,"GARAY, JUAN DE AV.",4,Point (105355.77079994 99994.97457130),-58.40489318,-34.62930162,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,43
2019-0070,1,2019/08/22,2019,8,22,12:30:00,12,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",14,Point (103342.29763549 104114.07863350),-58.42686680,-34.59217875,MOTO-BICICLETA,MOTO,BICICLETA,CONDUCTOR,M,25
2019-0071,1,2019/08/27,2019,8,27,11:30:00,11,AVENIDA,PRIMERA JUNTA,9,Point (98504.80160700 97011.97752137),-58.47961100,-34.65620398,PEATON-CARGAS,PEATON,CARGAS,PEATON,M,SD
2019-0072,1,2019/08/28,2019,8,28,6:20:00,6,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",10,Point (98982.27543524 99337.43508034),-58.47439934,-34.63524207,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,M,22
2019-0073,1,2019/08/29,2019,8,29,1:50:00,1,AVENIDA,ALVAREZ THOMAS AV.,15,Point (99649.53744486 105547.74929043),-58.46711912,-34.57926018,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,M,29
2019-0074,1,2019/08/29,2019,8,29,9:00:00,9,AUTOPISTA,"LUGONES, LEOPOLDO AV.",13,Point (99830.29053639 110496.05308488),-58.46514781,-34.53465378,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,35
2019-0075,1,2019/08/30,2019,8,30,23:20:00,23,CALLE,SAN ANTONIO,4,Point (108029.19662631 97048.95529785),-58.37571078,-34.65584079,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,31
2019-0076,1,2019/09/05,2019,9,5,18:00:00,18,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,Point (108408.31866027 97219.56223456),-58.37157668,-34.65429986,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,F,29
2019-0077,1,2019/09/08,2019,9,8,3:40:00,3,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",14,Point (105980.99138544 105385.93253091),-58.39811256,-34.58070186,PEATON-AUTO,PEATON,AUTO,PEATON,F,28
2019-0078,1,2019/09/12,2019,9,12,8:25:00,8,AVENIDA,"EINSTEIN, ALBERTO",4,Point (104770.59856807 97235.72066953),-58.41125934,-34.65417740,PEATON-CARGAS,PEATON,CARGAS,PEATON,F,72
2019-0079,1,2019/09/17,2019,9,17,5:30:00,5,CALLE,AGRELO,5,Point (104133.42235616 101175.18161468),-58.41822901,-34.61866836,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,57
2019-0080,1,2019/09/17,2019,9,17,18:40:00,18,GRAL PAZ,CABILDO AV.,13,Point (98817.74986778 110096.31367495),-58.47617802,-34.53825652,PEATON-MOTO,PEATON,MOTO,PEATON,M,76
2019-0081,1,2019/09/23,2019,9,23,16:00:00,16,AVENIDA,ELCANO AV.,15,Point (100173.09831701 104773.73030321),-58.46141281,-34.58623761,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,67
2019-0082,1,2019/09/25,2019,9,25,7:45:00,7,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",8,Point (103065.99442998 96457.67469916),-58.42985146,-34.66119740,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,M,47
2019-0083,1,2019/09/26,2019,9,26,8:00:00,8,CALLE,MONTE,9,Point (98049.89254647 96769.28504384),-58.48457413,-34.65839090,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,M,73
2019-0084,1,2019/09/27,2019,9,27,11:45:00,11,CALLE,TANDIL,7,Point (99777.28948169 99222.14556838),-58.46572884,-34.63628186,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,F,40
2019-0085,1,2019/10/09,2019,10,9,22:18:00,22,CALLE,CARDOSO,10,Point (97311.79828581 99453.65686299),-58.49261744,-34.63419130,BICICLETA-TREN,BICICLETA,TREN,CICLISTA,M,20
2019-0086,1,2019/10/15,2019,10,15,14:10:00,14,AVENIDA,CORRIENTES AV.,15,Point (100960.33601283 104532.07598431),-58.45283186,-34.58841560,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,29
2019-0087,1,2019/10/21,2019,10,21,21:00:00,21,AVENIDA,ALVAREZ THOMAS AV.,12,Point (98491.73236150 106110.45743791),-58.47973681,-34.57418656,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,M,41
2019-0088,1,2019/10/22,2019,10,22,20:00:00,20,AVENIDA,"ALCORTA, AMANCIO AV.",4,Point (105230.98315750 97613.97258373),-58.40623949,-34.65076549,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,27
2019-0089,1,2019/10/23,2019,10,23,15:45:00,15,AVENIDA,"BROWN, ALTE. AV.",4,Point (109247.85081573 99794.76658137),-58.36244648,-34.63107887,PEATON-CARGAS,PEATON,CARGAS,PEATON,F,92
2019-0090,1,2019/10/24,2019,10,24,18:26:00,18,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",9,Point (96669.91669285 97846.12432372),-58.49962423,-34.64868027,PEATON-MOTO,PEATON,MOTO,PEATON,M,67
2019-0091,1,2019/11/01,2019,11,1,20:50:00,20,AVENIDA,"JUSTO, JUAN B. AV.",15,Point (101631.52816900 103735.20218464),-58.44551437,-34.59559816,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,35
2019-0092,1,2019/11/03,2019,11,3,10:30:00,10,CALLE,"BRIN, MINISTRO",4,Point (109831.09861352 99447.57530396),-58.35608181,-34.63420319,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,37
2019-0093,1,2019/11/13,2019,11,13,11:50:00,11,AVENIDA,NIZA,11,Point (99859.01807773 102240.12407554),-58.46483679,-34.60907662,BICICLETA-OTRO,BICICLETA,OTRO,CICLISTA,M,16
2019-0094,1,2019/11/18,2019,11,18,14:00:00,14,CALLE,CAMARGO,15,Point (101799.19412891 103552.67600212),-58.44368628,-34.59724326,MOTO-OTRO,MOTO,OTRO,PASAJERO_ACOMPAÑANTE,F,SD
2019-0095,1,2019/11/20,2019,11,20,15:30:00,15,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,Point (107762.62066755 100018.90176184),-58.37864583,-34.62907067,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,SD
2019-0096,1,2019/11/22,2019,11,22,19:33:00,19,AVENIDA,CASEROS AV.,1,Point (108041.76772318 100219.10582069),-58.37560352,-34.62726382,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,73
2019-0097,1,2019/11/25,2019,11,25,8:50:00,8,AUTOPISTA,AUTOPISTA PERITO MORENO,9,Point (98724.36593359 97905.39654686),-58.47721439,-34.64815069,MULTIPLE,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,F,23
2019-0098,1,2019/11/25,2019,11,25,14:00:00,14,AVENIDA,GUZMAN,15,Point (101097.15913487 104373.72916577),-58.45134029,-34.58984288,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,F,61
2019-0100,1,2019/12/05,2019,12,5,17:30:00,17,AVENIDA,DE LOS CONSTITUYENTES AV.,12,Point (97512.85370485 105056.21473822),-58.49040794,-34.58368803,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,38
2019-0101,1,2019/12/17,2019,12,17,4:20:00,4,AVENIDA,"MORENO, PERITO AV.",4,Point (103875.40694167 97709.33732832),-58.42102679,-34.64991178,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,M,25
2019-0102,1,2019/12/17,2019,12,17,14:30:00,14,CALLE,IBARROLA,9,Point (94600.31582329 98648.40911008),-58.52219407,-34.64143926,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,18
2019-0103,1,2019/12/18,2019,12,18,SD,SD,GRAL PAZ,"PAZ, GRAL. AV.",11,Point (94643.11254058 103831.57115061),-58.52169422,-34.59471640,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,M,24
2019-0104,1,2019/12/21,2019,12,21,4:25:00,4,AVENIDA,RIVADAVIA AV.,10,Point (98963.45381519 99690.23941640),-58.47460416,-34.63206174,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,F,23
2019-0105,1,2019/05/05,2019,5,5,11:00:00,11,AVENIDA,SANTO TOME,10,Point (96164.17004077 101559.58637156),-58.50512382,-34.61520391,PEATON-AUTO,PEATON,AUTO,PEATON,F,82
2020-0001,1,2020/01/04,2020,1,4,10:40:00,10,CALLE,URIARTE,15,Point (102219.66522967 104119.42339682),-58.43910409,-34.59213355,PEATON-AUTO,PEATON,AUTO,PEATON,F,87
2020-0002,1,2020/01/05,2020,1,5,20:00:00,20,AVENIDA,SARAZA,7,Point (101201.50959665 98092.52358781),-58.45019436,-34.64646409,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,36
2020-0003,1,2020/01/11,2020,1,11,6:00:00,6,AVENIDA,RIVADAVIA AV.,3,Point (106413.35913221 102215.84332055),-58.39337644,-34.60927582,PEATON-AUTO,PEATON,AUTO,PEATON,M,44
2020-0004,1,2020/01/14,2020,1,14,21:40:00,21,AVENIDA,RODRIGUEZ PE?A,1,Point (106672.04348602 102224.86809233),-58.39055614,-34.60919284,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,82
2020-0005,1,2020/01/14,2020,1,14,6:00:00,6,AVENIDA,24 DE NOVIEMBRE,3,Point (104853.84131654 100497.93573387),-58.41036975,-34.62477021,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,25
2020-0006,1,2020/01/20,2020,1,20,12:55:00,12,AVENIDA,LAFUENTE AV.,8,Point (101287.27262066 97242.60480808),-58.44925765,-34.65412546,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,23
2020-0007,1,2020/01/27,2020,1,27,0:37:00,0,CALLE,CHILE,1,Point (107495.74012081 101415.07897373),-58.38156850,-34.61648696,PEATON-MOTO,PEATON,MOTO,PEATON,M,52
2020-0008,1,2020/01/30,2020,1,30,7:10:00,7,AVENIDA,CORDOBA AV.,2,Point (105198.52795163 103462.44828321),-58.40662899,-34.59804521,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,49
2020-0009,1,2020/02/04,2020,2,4,14:50:00,14,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",5,Point (103984.76403716 102579.64869142),-58.41985649,-34.60600850,PEATON-AUTO,PEATON,AUTO,PEATON,M,48
2020-0010,1,2020/02/08,2020,2,8,5:45:00,5,AVENIDA,9 DE JULIO AV.,1,Point (107547.52290950 100786.86705692),-58.38099833,-34.62214953,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,SD
2020-0011,1,2020/02/12,2020,2,12,11:29:00,11,CALLE,COLOMBRES,5,Point (104151.41161599 101223.60584703),-58.41803309,-34.61823178,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,31
2020-0012,1,2020/02/18,2020,2,18,21:00:00,21,CALLE,MEXICO,3,Point (105251.32172099 101267.01010190),-58.40604003,-34.61783553,PEATON-MOTO,PEATON,MOTO,PEATON,F,66
2020-0013,1,2020/02/20,2020,2,20,12:00:00,12,AVENIDA,COMBATIENTES DE MALVINAS AV.,15,Point (98880.64164625 105472.20084776),-58.47549929,-34.57994061,PEATON-MOTO,PEATON,MOTO,PEATON,F,58
2020-0014,1,2020/02/27,2020,2,27,2:14:00,2,CALLE,BERMUDEZ,11,Point (95351.54075716 101470.48982187),-58.51398484,-34.61600366,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,SD
2020-0015,1,2020/02/28,2020,2,28,14:30:00,14,AVENIDA,BRASIL AV.,1,Point (108741.48238670 100448.08502809),-58.36797542,-34.62519403,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,29
2020-0016,1,2020/02/29,2020,2,29,13:00:00,13,AVENIDA,"ALEM, LEANDRO N. AV.",1,Point (108435.94625268 103377.11105009),-58.37133616,-34.59879316,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,68
2020-0017,1,2020/03/05,2020,3,5,23:00:00,23,AVENIDA,BELGRANO AV.,3,Point (106159.7089575 101676.89316862),-58.39613805,-34.61413568,PEATON-AUTO,PEATON,AUTO,PEATON,M,SD
2020-0018,1,2020/03/09,2020,3,9,14:00:00,14,AVENIDA,"UDAONDO, GUILLERMO AV.",13,Point (101309.75947342 109680.73260642),-58.44903073,-34.54200276,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,31
2020-0019,1,2020/03/10,2020,3,10,21:00:00,21,CALLE,CONSTITUCION,5,Point (103995.88773205 100088.27591278),-58.41972364,-34.62846670,PEATON-AUTO,PEATON,AUTO,PEATON,F,80
2020-0020,1,2020/03/13,2020,3,13,17:30:00,17,AVENIDA,PUEYRREDON AV.,3,Point (105281.81064188 102627.51469425),-58.40571596,-34.60557123,PEATON-MOTO,PEATON,MOTO,PEATON,F,74
2020-0021,1,2020/03/14,2020,3,14,16:50:00,16,CALLE,"BRAVO, MARIO",2,Point (104475.21054309 103813.59469342),-58.41451590,-34.59488319,PEATON-AUTO,PEATON,AUTO,PEATON,F,87
2020-0022,1,2020/04/07,2020,4,7,6:15:00,6,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,9,Point (99113.17852207 96319.06728520),-58.47297505,-34.66245085,AUTO-CARGAS,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,M,44
2020-0023,1,2020/04/09,2020,4,9,18:42:00,18,AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",4,Point (109662.97469484 99142.83907419),-58.35791192,-34.63695178,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,M,44
2020-0024,1,2020/04/24,2020,4,24,7:58:00,7,CALLE,MURGUIONDO,9,Point (95900.63845367 97502.71514770),-58.50801713,-34.65177305,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,M,53
2020-0025,1,2020/05/12,2020,5,12,5:35:00,5,AVENIDA,RIVADAVIA AV.,3,Point (105568.73999229 102163.66359236),-58.40258477,-34.60975108,PEATON-AUTO,PEATON,AUTO,PEATON,M,SD
2020-0026,1,2020/05/17,2020,5,17,6:40:00,6,AUTOPISTA,"LUGONES, LEOPOLDO AV.",14,0,0,0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,28
2020-0027,1,2020/05/18,2020,5,18,8:00:00,8,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",8,Point (98224.62123059 93867.97738800),-58.48267426,-34.68454456,PEATON-CARGAS,PEATON,CARGAS,PEATON,M,76
2020-0028,1,2020/05/19,2020,5,19,10:00:00,10,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",15,Point (101908.88028543 103000.62674037),-58.44248936,-34.60221948,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,91
2020-0029,1,2020/06/10,2020,6,10,14:00:00,14,GRAL PAZ,"PAZ, GRAL. AV.",9,Point (93967.75484753 98933.33634522),-58.52909134,-34.63886726,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,80
2020-0030,1,2020/06/16,2020,6,16,15:00:00,15,AVENIDA,SAN MARTIN AV.,6,Point (101074.10089886 102529.69706887),-58.45158942,-34.60646580,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,M,40
2020-0031,1,2020/06/30,2020,6,30,8:00:00,8,AVENIDA,"GARZON, EUGENIO, GRAL. AV.",9,Point (97236.89442427 96825.16279174),-58.49344309,-34.65788529,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,29
2020-0032,1,2020/07/10,2020,7,10,23:00:00,23,AVENIDA,CORRIENTES AV.,15,Point (101899.62680853 103651.59621952),-58.44259166,-34.59635137,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,21
2020-0033,1,2020/07/19,2020,7,19,6:25:00,6,GRAL PAZ,"PAZ, GRAL. AV.",13,Point (99620.34936816 110483.29286598),-58.46743471,-34.53476874,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,M,32
